Ridge, X, Y
76 , 51.1265 , 9.8627
76 , 51.1265 , 9.7177
76 , 51.199 , 9.7177
76 , 51.199 , 9.5726
76 , 51.1265 , 9.5726
76 , 51.1265 , 9.5001
76 , 51.054 , 9.5001
76 , 51.054 , 9.4276
76 , 51.1265 , 9.4276
77 , 39.1607 , 9.5726
77 , 39.0882 , 9.5726
77 , 39.0882 , 9.6451
77 , 39.0157 , 9.6451
77 , 39.0157 , 9.5726
77 , 39.0882 , 9.5726
77 , 39.0882 , 9.5001
77 , 39.1607 , 9.5001
78 , 37.2752 , 9.6451
78 , 37.2027 , 9.6451
78 , 37.2027 , 9.7177
78 , 37.1302 , 9.7177
78 , 37.1302 , 9.7902
78 , 37.0577 , 9.7902
78 , 37.0577 , 9.7177
78 , 37.1302 , 9.7177
78 , 37.1302 , 9.6451
78 , 37.2027 , 9.6451
78 , 37.2027 , 9.5726
78 , 37.2752 , 9.5726
79 , 53.5197 , 9.7177
79 , 53.5922 , 9.7177
79 , 53.5922 , 10.0077
79 , 53.6647 , 10.0077
79 , 53.6647 , 10.0803
79 , 53.7372 , 10.0803
79 , 53.7372 , 10.4429
79 , 53.6647 , 10.4429
79 , 53.6647 , 10.5879
79 , 53.7372 , 10.5879
79 , 53.7372 , 10.6604
79 , 53.8097 , 10.6604
79 , 53.8097 , 10.8055
79 , 53.8823 , 10.8055
79 , 53.8823 , 10.9505
79 , 53.9548 , 10.9505
79 , 53.9548 , 11.6032
79 , 54.0273 , 11.6032
79 , 54.0273 , 11.6757
79 , 54.0998 , 11.6757
79 , 54.0998 , 11.7482
79 , 54.2449 , 11.7482
79 , 54.2449 , 11.8207
79 , 54.3174 , 11.8207
79 , 54.3174 , 11.8933
79 , 54.2449 , 11.8933
79 , 54.2449 , 11.8207
79 , 54.0998 , 11.8207
79 , 54.0998 , 11.7482
79 , 54.0273 , 11.7482
79 , 54.0273 , 11.6757
79 , 53.9548 , 11.6757
79 , 53.9548 , 11.6032
79 , 53.8823 , 11.6032
79 , 53.8823 , 10.9505
79 , 53.8097 , 10.9505
79 , 53.8097 , 10.8055
79 , 53.7372 , 10.8055
79 , 53.7372 , 10.6604
79 , 53.6647 , 10.6604
79 , 53.6647 , 10.5879
79 , 53.5922 , 10.5879
79 , 53.5922 , 10.4429
79 , 53.6647 , 10.4429
79 , 53.6647 , 10.0803
79 , 53.5922 , 10.0803
79 , 53.5922 , 10.0077
79 , 53.5197 , 10.0077
79 , 53.5197 , 9.7177
79 , 53.4471 , 9.7177
79 , 53.4471 , 9.5726
79 , 53.5197 , 9.5726
80 , 40.4661 , 9.7177
80 , 40.3936 , 9.7177
80 , 40.3936 , 9.7902
80 , 40.321 , 9.7902
80 , 40.321 , 9.7177
80 , 40.3936 , 9.7177
80 , 40.3936 , 9.6451
80 , 40.4661 , 9.6451
81 , 36.55 , 10.0077
81 , 36.6225 , 10.0077
81 , 36.6225 , 10.0803
81 , 36.55 , 10.0803
81 , 36.55 , 10.1528
81 , 36.4775 , 10.1528
81 , 36.4775 , 10.2253
81 , 36.405 , 10.2253
81 , 36.405 , 10.2978
81 , 35.9699 , 10.2978
81 , 35.9699 , 10.3703
81 , 35.8973 , 10.3703
81 , 35.8973 , 10.4429
81 , 35.8248 , 10.4429
81 , 35.8248 , 10.3703
81 , 35.8973 , 10.3703
81 , 35.8973 , 10.2978
81 , 35.9699 , 10.2978
81 , 35.9699 , 10.2253
81 , 36.405 , 10.2253
81 , 36.405 , 10.1528
81 , 36.4775 , 10.1528
81 , 36.4775 , 10.0803
81 , 36.55 , 10.0803
81 , 36.55 , 10.0077
81 , 36.4775 , 10.0077
81 , 36.4775 , 9.7177
81 , 36.55 , 9.7177
82 , 48.0807 , 9.7902
82 , 47.9356 , 9.7902
82 , 47.9356 , 9.7177
82 , 48.0807 , 9.7177
83 , 45.9776 , 9.8627
83 , 46.0501 , 9.8627
83 , 46.0501 , 10.0077
83 , 46.1226 , 10.0077
83 , 46.1226 , 10.0803
83 , 46.0501 , 10.0803
83 , 46.0501 , 10.0077
83 , 45.9776 , 10.0077
83 , 45.9776 , 9.8627
83 , 45.9051 , 9.8627
83 , 45.9051 , 9.7902
83 , 45.9776 , 9.7902
84 , 43.1493 , 9.9352
84 , 43.2218 , 9.9352
84 , 43.2218 , 10.0803
84 , 43.1493 , 10.0803
84 , 43.1493 , 9.9352
84 , 43.0768 , 9.9352
84 , 43.0768 , 9.8627
84 , 43.1493 , 9.8627
85 , 54.8975 , 9.9352
85 , 54.825 , 9.9352
85 , 54.825 , 10.0077
85 , 54.7525 , 10.0077
85 , 54.7525 , 10.0803
85 , 54.68 , 10.0803
85 , 54.68 , 10.0077
85 , 54.7525 , 10.0077
85 , 54.7525 , 9.9352
85 , 54.825 , 9.9352
85 , 54.825 , 9.8627
85 , 54.8975 , 9.8627
86 , 55.6953 , 9.9352
86 , 55.7678 , 9.9352
86 , 55.7678 , 10.1528
86 , 55.6953 , 10.1528
86 , 55.6953 , 9.9352
86 , 55.6227 , 9.9352
86 , 55.6227 , 9.8627
86 , 55.6953 , 9.8627
87 , 41.4814 , 10.0077
87 , 41.5539 , 10.0077
87 , 41.5539 , 10.1528
87 , 41.6264 , 10.1528
87 , 41.6264 , 10.2253
87 , 41.6989 , 10.2253
87 , 41.6989 , 10.8055
87 , 41.7714 , 10.8055
87 , 41.7714 , 10.9505
87 , 41.844 , 10.9505
87 , 41.844 , 11.0955
87 , 41.9165 , 11.0955
87 , 41.9165 , 11.1681
87 , 41.989 , 11.1681
87 , 41.989 , 11.2406
87 , 42.0615 , 11.2406
87 , 42.0615 , 11.3856
87 , 42.134 , 11.3856
87 , 42.134 , 11.6032
87 , 42.2791 , 11.6032
87 , 42.2791 , 11.6757
87 , 41.989 , 11.6757
87 , 41.989 , 11.7482
87 , 41.9165 , 11.7482
87 , 41.9165 , 11.6757
87 , 41.989 , 11.6757
87 , 41.989 , 11.6032
87 , 42.0615 , 11.6032
87 , 42.0615 , 11.3856
87 , 41.989 , 11.3856
87 , 41.989 , 11.2406
87 , 41.9165 , 11.2406
87 , 41.9165 , 11.1681
87 , 41.844 , 11.1681
87 , 41.844 , 11.0955
87 , 41.7714 , 11.0955
87 , 41.7714 , 10.9505
87 , 41.6989 , 10.9505
87 , 41.6989 , 10.8055
87 , 41.6264 , 10.8055
87 , 41.6264 , 10.2253
87 , 41.5539 , 10.2253
87 , 41.5539 , 10.1528
87 , 41.4814 , 10.1528
87 , 41.4814 , 10.0077
87 , 41.4088 , 10.0077
87 , 41.4088 , 9.9352
87 , 41.4814 , 9.9352
88 , 34.737 , 10.0803
88 , 34.6645 , 10.0803
88 , 34.6645 , 10.1528
88 , 34.5195 , 10.1528
88 , 34.5195 , 10.2253
88 , 34.3744 , 10.2253
88 , 34.3744 , 10.2978
88 , 34.3019 , 10.2978
88 , 34.3019 , 10.3703
88 , 34.2294 , 10.3703
88 , 34.2294 , 10.4429
88 , 34.0843 , 10.4429
88 , 34.0843 , 10.3703
88 , 34.2294 , 10.3703
88 , 34.2294 , 10.2978
88 , 34.3019 , 10.2978
88 , 34.3019 , 10.2253
88 , 34.3744 , 10.2253
88 , 34.3744 , 10.1528
88 , 34.5195 , 10.1528
88 , 34.5195 , 10.0803
88 , 34.6645 , 10.0803
88 , 34.6645 , 10.0077
88 , 34.737 , 10.0077
89 , 37.9279 , 10.3703
89 , 37.8554 , 10.3703
89 , 37.8554 , 10.4429
89 , 37.6378 , 10.4429
89 , 37.6378 , 10.5154
89 , 37.4928 , 10.5154
89 , 37.4928 , 10.5879
89 , 37.3477 , 10.5879
89 , 37.3477 , 10.6604
89 , 37.2027 , 10.6604
89 , 37.2027 , 10.7329
89 , 37.0577 , 10.7329
89 , 37.0577 , 10.8055
89 , 36.9851 , 10.8055
89 , 36.9851 , 10.878
89 , 36.9126 , 10.878
89 , 36.9126 , 10.8055
89 , 36.9851 , 10.8055
89 , 36.9851 , 10.7329
89 , 37.0577 , 10.7329
89 , 37.0577 , 10.6604
89 , 37.2027 , 10.6604
89 , 37.2027 , 10.5879
89 , 37.3477 , 10.5879
89 , 37.3477 , 10.5154
89 , 37.4928 , 10.5154
89 , 37.4928 , 10.4429
89 , 37.6378 , 10.4429
89 , 37.6378 , 10.3703
89 , 37.8554 , 10.3703
89 , 37.8554 , 10.2253
89 , 37.9279 , 10.2253
90 , 40.1035 , 10.2978
90 , 40.031 , 10.2978
90 , 40.031 , 10.3703
90 , 39.9584 , 10.3703
90 , 39.9584 , 10.4429
90 , 39.8134 , 10.4429
90 , 39.8134 , 10.5154
90 , 39.7409 , 10.5154
90 , 39.7409 , 10.4429
90 , 39.8134 , 10.4429
90 , 39.8134 , 10.3703
90 , 39.9584 , 10.3703
90 , 39.9584 , 10.2978
90 , 40.031 , 10.2978
90 , 40.031 , 10.2253
90 , 40.1035 , 10.2253
91 , 42.7142 , 10.4429
91 , 42.7867 , 10.4429
91 , 42.7867 , 10.5154
91 , 43.1493 , 10.5154
91 , 43.1493 , 10.5879
91 , 43.2944 , 10.5879
91 , 43.2944 , 10.6604
91 , 43.3669 , 10.6604
91 , 43.3669 , 10.7329
91 , 43.2944 , 10.7329
91 , 43.2944 , 10.6604
91 , 43.1493 , 10.6604
91 , 43.1493 , 10.5879
91 , 42.7867 , 10.5879
91 , 42.7867 , 10.5154
91 , 42.7142 , 10.5154
91 , 42.7142 , 10.4429
91 , 42.6417 , 10.4429
91 , 42.6417 , 10.3703
91 , 42.7142 , 10.3703
92 , 48.2257 , 10.5154
92 , 48.0807 , 10.5154
92 , 48.0807 , 10.4429
92 , 48.2257 , 10.4429
93 , 44.8898 , 10.5879
93 , 44.8173 , 10.5879
93 , 44.8173 , 10.5154
93 , 44.8898 , 10.5154
94 , 51.7067 , 10.6604
94 , 51.7792 , 10.6604
94 , 51.7792 , 10.7329
94 , 51.8517 , 10.7329
94 , 51.8517 , 10.878
94 , 51.7792 , 10.878
94 , 51.7792 , 11.6032
94 , 51.8517 , 11.6032
94 , 51.8517 , 11.6757
94 , 51.7792 , 11.6757
94 , 51.7792 , 11.6032
94 , 51.7067 , 11.6032
94 , 51.7067 , 10.878
94 , 51.7792 , 10.878
94 , 51.7792 , 10.7329
94 , 51.7067 , 10.7329
94 , 51.7067 , 10.6604
94 , 51.6341 , 10.6604
94 , 51.6341 , 10.5879
94 , 51.7067 , 10.5879
95 , 33.6492 , 11.023
95 , 33.5767 , 11.023
95 , 33.5767 , 11.0955
95 , 33.3591 , 11.0955
95 , 33.3591 , 11.1681
95 , 33.1416 , 11.1681
95 , 33.1416 , 11.2406
95 , 33.0691 , 11.2406
95 , 33.0691 , 11.1681
95 , 33.1416 , 11.1681
95 , 33.1416 , 11.0955
95 , 33.3591 , 11.0955
95 , 33.3591 , 11.023
95 , 33.5767 , 11.023
95 , 33.5767 , 10.7329
95 , 33.6492 , 10.7329
96 , 34.9546 , 10.878
96 , 35.0271 , 10.878
96 , 35.0271 , 10.9505
96 , 34.9546 , 10.9505
96 , 34.9546 , 10.878
96 , 34.8095 , 10.878
96 , 34.8095 , 10.8055
96 , 34.9546 , 10.8055
97 , 48.0807 , 10.878
97 , 47.9356 , 10.878
97 , 47.9356 , 10.8055
97 , 48.0807 , 10.8055
98 , 52.7219 , 10.878
98 , 52.7945 , 10.878
98 , 52.7945 , 11.023
98 , 52.867 , 11.023
98 , 52.867 , 11.0955
98 , 52.9395 , 11.0955
98 , 52.9395 , 11.3131
98 , 53.012 , 11.3131
98 , 53.012 , 11.3856
98 , 53.0845 , 11.3856
98 , 53.0845 , 11.5307
98 , 53.1571 , 11.5307
98 , 53.1571 , 11.6032
98 , 53.2296 , 11.6032
98 , 53.2296 , 11.6757
98 , 53.1571 , 11.6757
98 , 53.1571 , 11.6032
98 , 53.0845 , 11.6032
98 , 53.0845 , 11.5307
98 , 53.012 , 11.5307
98 , 53.012 , 11.3856
98 , 52.9395 , 11.3856
98 , 52.9395 , 11.3131
98 , 52.867 , 11.3131
98 , 52.867 , 11.0955
98 , 52.7945 , 11.0955
98 , 52.7945 , 11.023
98 , 52.7219 , 11.023
98 , 52.7219 , 10.878
98 , 52.6494 , 10.878
98 , 52.6494 , 10.8055
98 , 52.7219 , 10.8055
99 , 54.9701 , 10.878
99 , 55.0426 , 10.878
99 , 55.0426 , 11.023
99 , 55.1151 , 11.023
99 , 55.1151 , 11.0955
99 , 55.1876 , 11.0955
99 , 55.1876 , 11.1681
99 , 55.2601 , 11.1681
99 , 55.2601 , 11.2406
99 , 55.3327 , 11.2406
99 , 55.3327 , 11.4581
99 , 55.4052 , 11.4581
99 , 55.4052 , 12.1108
99 , 55.3327 , 12.1108
99 , 55.3327 , 12.1833
99 , 55.2601 , 12.1833
99 , 55.2601 , 12.2559
99 , 55.1876 , 12.2559
99 , 55.1876 , 12.4009
99 , 55.1151 , 12.4009
99 , 55.1151 , 12.4734
99 , 55.0426 , 12.4734
99 , 55.0426 , 12.6185
99 , 54.9701 , 12.6185
99 , 54.9701 , 12.691
99 , 54.8975 , 12.691
99 , 54.8975 , 12.7635
99 , 54.7525 , 12.7635
99 , 54.7525 , 12.836
99 , 54.68 , 12.836
99 , 54.68 , 12.9085
99 , 54.6075 , 12.9085
99 , 54.6075 , 12.9811
99 , 54.5349 , 12.9811
99 , 54.5349 , 13.0536
99 , 54.3899 , 13.0536
99 , 54.3899 , 13.1261
99 , 54.2449 , 13.1261
99 , 54.2449 , 13.1986
99 , 54.1723 , 13.1986
99 , 54.1723 , 13.3437
99 , 54.0998 , 13.3437
99 , 54.0998 , 13.4887
99 , 54.0273 , 13.4887
99 , 54.0273 , 13.5612
99 , 53.9548 , 13.5612
99 , 53.9548 , 13.9238
99 , 53.8823 , 13.9238
99 , 53.8823 , 13.9963
99 , 53.8097 , 13.9963
99 , 53.8097 , 13.9238
99 , 53.8823 , 13.9238
99 , 53.8823 , 13.5612
99 , 53.9548 , 13.5612
99 , 53.9548 , 13.4887
99 , 54.0273 , 13.4887
99 , 54.0273 , 13.3437
99 , 54.0998 , 13.3437
99 , 54.0998 , 13.1986
99 , 54.1723 , 13.1986
99 , 54.1723 , 13.1261
99 , 54.2449 , 13.1261
99 , 54.2449 , 13.0536
99 , 54.3899 , 13.0536
99 , 54.3899 , 12.9811
99 , 54.5349 , 12.9811
99 , 54.5349 , 12.9085
99 , 54.6075 , 12.9085
99 , 54.6075 , 12.836
99 , 54.68 , 12.836
99 , 54.68 , 12.7635
99 , 54.7525 , 12.7635
99 , 54.7525 , 12.691
99 , 54.8975 , 12.691
99 , 54.8975 , 12.6185
99 , 54.9701 , 12.6185
99 , 54.9701 , 12.4734
99 , 55.0426 , 12.4734
99 , 55.0426 , 12.4009
99 , 55.1151 , 12.4009
99 , 55.1151 , 12.2559
99 , 55.1876 , 12.2559
99 , 55.1876 , 12.1833
99 , 55.2601 , 12.1833
99 , 55.2601 , 12.1108
99 , 55.3327 , 12.1108
99 , 55.3327 , 11.4581
99 , 55.2601 , 11.4581
99 , 55.2601 , 11.2406
99 , 55.1876 , 11.2406
99 , 55.1876 , 11.1681
99 , 55.1151 , 11.1681
99 , 55.1151 , 11.0955
99 , 55.0426 , 11.0955
99 , 55.0426 , 11.023
99 , 54.9701 , 11.023
99 , 54.9701 , 10.878
99 , 54.8975 , 10.878
99 , 54.8975 , 10.8055
99 , 54.9701 , 10.8055
100 , 36.3325 , 11.023
100 , 36.1874 , 11.023
100 , 36.1874 , 10.9505
100 , 36.3325 , 10.9505
101 , 45.615 , 11.023
101 , 45.47 , 11.023
101 , 45.47 , 10.9505
101 , 45.615 , 10.9505
102 , 34.0843 , 11.0955
102 , 34.1569 , 11.0955
102 , 34.1569 , 11.1681
102 , 34.3744 , 11.1681
102 , 34.3744 , 11.2406
102 , 34.1569 , 11.2406
102 , 34.1569 , 11.1681
102 , 34.0843 , 11.1681
102 , 34.0843 , 11.0955
102 , 34.0118 , 11.0955
102 , 34.0118 , 11.023
102 , 34.0843 , 11.023
103 , 48.8784 , 11.0955
103 , 48.7333 , 11.0955
103 , 48.7333 , 11.3131
103 , 48.6608 , 11.3131
103 , 48.6608 , 11.0955
103 , 48.7333 , 11.0955
103 , 48.7333 , 11.023
103 , 48.8784 , 11.023
104 , 51.199 , 11.3131
104 , 51.1265 , 11.3131
104 , 51.1265 , 11.1681
104 , 51.199 , 11.1681
105 , 43.5844 , 11.3131
105 , 43.657 , 11.3131
105 , 43.657 , 11.6032
105 , 43.5844 , 11.6032
105 , 43.5844 , 11.7482
105 , 43.3669 , 11.7482
105 , 43.3669 , 11.6757
105 , 43.5119 , 11.6757
105 , 43.5119 , 11.6032
105 , 43.5844 , 11.6032
105 , 43.5844 , 11.3131
105 , 43.5119 , 11.3131
105 , 43.5119 , 11.2406
105 , 43.5844 , 11.2406
106 , 40.5386 , 11.3856
106 , 40.4661 , 11.3856
106 , 40.4661 , 11.4581
106 , 40.3936 , 11.4581
106 , 40.3936 , 11.5307
106 , 40.321 , 11.5307
106 , 40.321 , 11.6032
106 , 40.2485 , 11.6032
106 , 40.2485 , 11.5307
106 , 40.321 , 11.5307
106 , 40.321 , 11.4581
106 , 40.3936 , 11.4581
106 , 40.3936 , 11.3856
106 , 40.4661 , 11.3856
106 , 40.4661 , 11.3131
106 , 40.5386 , 11.3131
107 , 35.4622 , 11.5307
107 , 35.5347 , 11.5307
107 , 35.5347 , 11.6032
107 , 35.6073 , 11.6032
107 , 35.6073 , 11.6757
107 , 35.6798 , 11.6757
107 , 35.6798 , 11.8207
107 , 35.7523 , 11.8207
107 , 35.7523 , 11.8933
107 , 35.9699 , 11.8933
107 , 35.9699 , 11.9658
107 , 36.1149 , 11.9658
107 , 36.1149 , 12.0383
107 , 36.405 , 12.0383
107 , 36.405 , 12.1108
107 , 36.4775 , 12.1108
107 , 36.4775 , 12.1833
107 , 36.55 , 12.1833
107 , 36.55 , 12.2559
107 , 36.6225 , 12.2559
107 , 36.6225 , 12.3284
107 , 36.6951 , 12.3284
107 , 36.6951 , 12.4009
107 , 36.7676 , 12.4009
107 , 36.7676 , 12.691
107 , 36.8401 , 12.691
107 , 36.8401 , 12.7635
107 , 36.9126 , 12.7635
107 , 36.9126 , 12.836
107 , 36.9851 , 12.836
107 , 36.9851 , 12.9085
107 , 37.2027 , 12.9085
107 , 37.2027 , 12.836
107 , 37.5653 , 12.836
107 , 37.5653 , 12.9085
107 , 37.6378 , 12.9085
107 , 37.6378 , 12.836
107 , 37.7103 , 12.836
107 , 37.7103 , 12.7635
107 , 37.7828 , 12.7635
107 , 37.7828 , 12.836
107 , 37.7103 , 12.836
107 , 37.7103 , 13.1261
107 , 37.6378 , 13.1261
107 , 37.6378 , 12.9811
107 , 37.5653 , 12.9811
107 , 37.5653 , 12.9085
107 , 37.2027 , 12.9085
107 , 37.2027 , 12.9811
107 , 36.9851 , 12.9811
107 , 36.9851 , 12.9085
107 , 36.9126 , 12.9085
107 , 36.9126 , 12.836
107 , 36.8401 , 12.836
107 , 36.8401 , 12.7635
107 , 36.6951 , 12.7635
107 , 36.6951 , 12.836
107 , 36.6225 , 12.836
107 , 36.6225 , 12.9085
107 , 36.55 , 12.9085
107 , 36.55 , 12.9811
107 , 36.4775 , 12.9811
107 , 36.4775 , 13.0536
107 , 36.1874 , 13.0536
107 , 36.1874 , 13.1261
107 , 35.9699 , 13.1261
107 , 35.9699 , 13.1986
107 , 35.8973 , 13.1986
107 , 35.8973 , 13.2711
107 , 35.7523 , 13.2711
107 , 35.7523 , 13.3437
107 , 35.6073 , 13.3437
107 , 35.6073 , 13.2711
107 , 35.4622 , 13.2711
107 , 35.4622 , 13.1986
107 , 35.6073 , 13.1986
107 , 35.6073 , 13.2711
107 , 35.7523 , 13.2711
107 , 35.7523 , 13.1986
107 , 35.8973 , 13.1986
107 , 35.8973 , 13.1261
107 , 35.9699 , 13.1261
107 , 35.9699 , 13.0536
107 , 36.1874 , 13.0536
107 , 36.1874 , 12.9811
107 , 36.4775 , 12.9811
107 , 36.4775 , 12.9085
107 , 36.55 , 12.9085
107 , 36.55 , 12.836
107 , 36.6225 , 12.836
107 , 36.6225 , 12.691
107 , 36.6951 , 12.691
107 , 36.6951 , 12.4009
107 , 36.6225 , 12.4009
107 , 36.6225 , 12.3284
107 , 36.55 , 12.3284
107 , 36.55 , 12.2559
107 , 36.4775 , 12.2559
107 , 36.4775 , 12.1833
107 , 36.405 , 12.1833
107 , 36.405 , 12.1108
107 , 36.1149 , 12.1108
107 , 36.1149 , 12.0383
107 , 35.9699 , 12.0383
107 , 35.9699 , 11.9658
107 , 35.7523 , 11.9658
107 , 35.7523 , 11.8933
107 , 35.6798 , 11.8933
107 , 35.6798 , 11.8207
107 , 35.6073 , 11.8207
107 , 35.6073 , 11.6757
107 , 35.5347 , 11.6757
107 , 35.5347 , 11.6032
107 , 35.4622 , 11.6032
107 , 35.4622 , 11.5307
107 , 35.3897 , 11.5307
107 , 35.3897 , 11.3856
107 , 35.4622 , 11.3856
108 , 39.0882 , 11.4581
108 , 39.1607 , 11.4581
108 , 39.1607 , 11.3856
108 , 39.2332 , 11.3856
108 , 39.2332 , 11.4581
108 , 39.1607 , 11.4581
108 , 39.1607 , 11.5307
108 , 39.0882 , 11.5307
108 , 39.0882 , 11.4581
108 , 38.8706 , 11.4581
108 , 38.8706 , 11.5307
108 , 38.7981 , 11.5307
108 , 38.7981 , 11.4581
108 , 38.8706 , 11.4581
108 , 38.8706 , 11.3856
108 , 39.0882 , 11.3856
109 , 40.9737 , 11.6032
109 , 41.0462 , 11.6032
109 , 41.0462 , 11.6757
109 , 40.9737 , 11.6757
109 , 40.9737 , 11.6032
109 , 40.9012 , 11.6032
109 , 40.9012 , 11.5307
109 , 40.9737 , 11.5307
110 , 45.3974 , 11.6032
110 , 45.47 , 11.6032
110 , 45.47 , 11.6757
110 , 45.3974 , 11.6757
110 , 45.3974 , 11.6032
110 , 45.3249 , 11.6032
110 , 45.3249 , 11.5307
110 , 45.3974 , 11.5307
111 , 38.218 , 11.6757
111 , 37.7103 , 11.6757
111 , 37.7103 , 11.7482
111 , 37.6378 , 11.7482
111 , 37.6378 , 11.8207
111 , 37.5653 , 11.8207
111 , 37.5653 , 11.7482
111 , 37.6378 , 11.7482
111 , 37.6378 , 11.6757
111 , 37.7103 , 11.6757
111 , 37.7103 , 11.6032
111 , 38.218 , 11.6032
112 , 34.5195 , 11.7482
112 , 34.3744 , 11.7482
112 , 34.3744 , 11.6757
112 , 34.5195 , 11.6757
113 , 49.5311 , 11.7482
113 , 49.4585 , 11.7482
113 , 49.4585 , 11.8207
113 , 49.386 , 11.8207
113 , 49.386 , 11.8933
113 , 49.3135 , 11.8933
113 , 49.3135 , 12.1108
113 , 49.241 , 12.1108
113 , 49.241 , 11.8933
113 , 49.3135 , 11.8933
113 , 49.3135 , 11.8207
113 , 49.386 , 11.8207
113 , 49.386 , 11.7482
113 , 49.4585 , 11.7482
113 , 49.4585 , 11.6757
113 , 49.5311 , 11.6757
114 , 48.2257 , 11.8207
114 , 48.2982 , 11.8207
114 , 48.2982 , 11.8933
114 , 48.3707 , 11.8933
114 , 48.3707 , 11.9658
114 , 48.5158 , 11.9658
114 , 48.5158 , 12.0383
114 , 48.7333 , 12.0383
114 , 48.7333 , 12.1108
114 , 48.5158 , 12.1108
114 , 48.5158 , 12.0383
114 , 48.3707 , 12.0383
114 , 48.3707 , 11.9658
114 , 48.2982 , 11.9658
114 , 48.2982 , 11.8933
114 , 48.2257 , 11.8933
114 , 48.2257 , 11.8207
114 , 48.1532 , 11.8207
114 , 48.1532 , 11.7482
114 , 48.2257 , 11.7482
115 , 33.3591 , 12.0383
115 , 33.4317 , 12.0383
115 , 33.4317 , 12.1108
115 , 33.5042 , 12.1108
115 , 33.5042 , 12.2559
115 , 33.5767 , 12.2559
115 , 33.5767 , 12.3284
115 , 33.6492 , 12.3284
115 , 33.6492 , 12.4009
115 , 33.8668 , 12.4009
115 , 33.8668 , 12.4734
115 , 33.6492 , 12.4734
115 , 33.6492 , 12.4009
115 , 33.5767 , 12.4009
115 , 33.5767 , 12.3284
115 , 33.5042 , 12.3284
115 , 33.5042 , 12.2559
115 , 33.4317 , 12.2559
115 , 33.4317 , 12.1108
115 , 33.3591 , 12.1108
115 , 33.3591 , 12.0383
115 , 33.2866 , 12.0383
115 , 33.2866 , 11.8207
115 , 33.3591 , 11.8207
116 , 37.1302 , 12.0383
116 , 36.9126 , 12.0383
116 , 36.9126 , 11.9658
116 , 37.1302 , 11.9658
117 , 51.7067 , 12.1108
117 , 51.7792 , 12.1108
117 , 51.7792 , 12.1833
117 , 51.8517 , 12.1833
117 , 51.8517 , 12.2559
117 , 51.9242 , 12.2559
117 , 51.9242 , 12.3284
117 , 51.9967 , 12.3284
117 , 51.9967 , 12.4009
117 , 52.0693 , 12.4009
117 , 52.0693 , 12.4734
117 , 52.1418 , 12.4734
117 , 52.1418 , 12.5459
117 , 52.2143 , 12.5459
117 , 52.2143 , 12.691
117 , 52.1418 , 12.691
117 , 52.1418 , 12.5459
117 , 52.0693 , 12.5459
117 , 52.0693 , 12.4734
117 , 51.9967 , 12.4734
117 , 51.9967 , 12.4009
117 , 51.9242 , 12.4009
117 , 51.9242 , 12.3284
117 , 51.8517 , 12.3284
117 , 51.8517 , 12.2559
117 , 51.7792 , 12.2559
117 , 51.7792 , 12.1833
117 , 51.7067 , 12.1833
117 , 51.7067 , 12.1108
117 , 51.6341 , 12.1108
117 , 51.6341 , 12.0383
117 , 51.7067 , 12.0383
118 , 47.2104 , 12.3284
118 , 47.1379 , 12.3284
118 , 47.1379 , 12.1833
118 , 47.2104 , 12.1833
119 , 53.2296 , 12.2559
119 , 53.3021 , 12.2559
119 , 53.3021 , 12.4009
119 , 53.3746 , 12.4009
119 , 53.3746 , 12.5459
119 , 53.4471 , 12.5459
119 , 53.4471 , 12.691
119 , 53.5197 , 12.691
119 , 53.5197 , 12.9811
119 , 53.5922 , 12.9811
119 , 53.5922 , 13.0536
119 , 53.5197 , 13.0536
119 , 53.5197 , 12.9811
119 , 53.4471 , 12.9811
119 , 53.4471 , 12.691
119 , 53.3746 , 12.691
119 , 53.3746 , 12.5459
119 , 53.3021 , 12.5459
119 , 53.3021 , 12.4009
119 , 53.2296 , 12.4009
119 , 53.2296 , 12.2559
119 , 53.1571 , 12.2559
119 , 53.1571 , 12.1833
119 , 53.2296 , 12.1833
120 , 46.3402 , 12.3284
120 , 46.1226 , 12.3284
120 , 46.1226 , 12.2559
120 , 46.3402 , 12.2559
121 , 44.2371 , 12.4734
121 , 44.1646 , 12.4734
121 , 44.1646 , 12.5459
121 , 44.0921 , 12.5459
121 , 44.0921 , 12.4734
121 , 44.1646 , 12.4734
121 , 44.1646 , 12.4009
121 , 44.2371 , 12.4009
122 , 51.199 , 12.4734
122 , 51.2715 , 12.4734
122 , 51.2715 , 12.5459
122 , 51.3441 , 12.5459
122 , 51.3441 , 12.6185
122 , 51.2715 , 12.6185
122 , 51.2715 , 12.5459
122 , 51.199 , 12.5459
122 , 51.199 , 12.4734
122 , 50.8364 , 12.4734
122 , 50.8364 , 12.5459
122 , 50.7639 , 12.5459
122 , 50.7639 , 12.6185
122 , 50.6189 , 12.6185
122 , 50.6189 , 12.691
122 , 50.5463 , 12.691
122 , 50.5463 , 12.7635
122 , 50.4013 , 12.7635
122 , 50.4013 , 12.691
122 , 50.5463 , 12.691
122 , 50.5463 , 12.6185
122 , 50.6189 , 12.6185
122 , 50.6189 , 12.5459
122 , 50.7639 , 12.5459
122 , 50.7639 , 12.4734
122 , 50.8364 , 12.4734
122 , 50.8364 , 12.4009
122 , 51.199 , 12.4009
123 , 40.1035 , 12.691
123 , 40.031 , 12.691
123 , 40.031 , 12.7635
123 , 39.9584 , 12.7635
