"cell","ridge","length","dist_endpoints","curvature_bylength","curvature_formula"
"Not_curved_test",194,1.3433934076758,1.33718645857637,1.0046417977535,6.72853503806864
"Not_curved_test",196,3.10511165828688,1.69144767063602,1.83577163644637,74.5823315896637
"Not_curved_test",197,0.625537197796161,0.522957479151031,1.19615307694166,16.0247972871465
"Not_curved_test",199,2.49177987136549,2.4391710282389,1.02156832895993,8.95457480875976
"Not_curved_test",203,1.65145346461445,1.38213894471576,1.19485343418499,148.379425258473
"Not_curved_test",205,1.08891060727133,1.02101523250146,1.06649790581824,1.23899769778723
"Not_curved_test",207,0.688350705590755,0.684143831734234,1.00614910733881,3.36569945719791
"Not_curved_test",208,0.552691734443229,0.512758483596322,1.07787925919202,56.5973369779573
"Not_curved_test",209,0.429716504420282,0.424389352481891,1.01255251081875,1.37534790673029
"Not_curved_test",210,3.56853690180598,2.50195,1.42630224497131,105.912770580974
"Not_curved_test",211,0.986151464631701,0.747485096841402,1.31929247659761,68.9397245801563
"Not_curved_test",213,9.79073290810003,9.79046844078464,1.00002701273356,0.00302554455732136
"Not_curved_test",215,0.261444072927623,0.261444071456971,1.00000000562511,0.00162316037277688
"Not_curved_test",219,11.6254614534743,11.4972516386526,1.01115134458662,8.77308197130538
"Not_curved_test",222,4.42535194384812,2.29469291191653,1.92851597739588,99.9818041078248
"Not_curved_test",224,2.81693224079472,2.58693008071344,1.08890930674781,7.1212054199958
"Not_curved_test",225,0.788603188728022,0.722481906347834,1.09151963779195,32.9932481035907
"Not_curved_test",226,0.58747329389918,0.566383942215878,1.03723508050174,5.27565235436842
"Not_curved_test",227,0.969189347043733,0.942769230777075,1.02802394838966,7.43538201397332
"Not_curved_test",228,0.830106842805964,0.75709463246017,1.09643736359422,7.32740077457504
"Not_curved_test",229,0.455062141732001,0.378571261455488,1.20205147105575,57.839744073173
"Not_curved_test",231,0.645614150838853,0.29235607142661,2.20831449707355,60.9903823594523
"Not_curved_test",232,1.0870427509438,0.951768879508047,1.14212890791898,16.8126875450438
"Not_curved_test",234,4.07931551195958,3.9401416351446,1.03532204923133,7.38789184422657
"Not_curved_test",237,2.42651760197949,2.01494424054365,1.2042604222759,24.3031133063222
"Not_curved_test",238,1.0873745673151,1.07069688170835,1.01557647723801,6.46581573192431
"Not_curved_test",239,0.233308683896815,0.232183531931103,1.00484595938546,1.68473895561288
"Not_curved_test",240,2.56253243429751,1.8980720665981,1.350071200874,106.288748751694
"Not_curved_test",241,0.331929572045857,0.324364023899074,1.02332425173372,2.46602439058631
"Not_curved_test",242,0.292952583944922,0.292393283951598,1.00191283461017,0.841653309946467
"Not_curved_test",243,0.427369612548081,0.362570000137905,1.17872303937317,83.139329299842
"Not_curved_test",244,0.803126497860051,0.781071731661051,1.02823654384738,2.12295743060159
"Not_curved_test",245,0.529437991196325,0.435100000000002,1.21681910180722,29.6082375065465
"Not_curved_test",246,2.1134438783293,1.77786923309899,1.18875102790624,10.0045720534486
"Not_curved_test",247,0.688298375073596,0.619569019561178,1.11093091058862,59.2085719125388
"Not_curved_test",249,1.91853062471621,1.17158902777382,1.63754574277781,74.3732476819446
"Not_curved_test",250,1.34615422160253,0.976326666643908,1.37879489272775,16.2514373671784
"Not_curved_test",251,0.466595875337256,0.464367063862201,1.00479967605049,3.35688930487764
"Not_curved_test",252,0.760473475453285,0.656670027487171,1.1580755076691,9.68861767049241
"Not_curved_test",253,1.3802171129171,1.17156117424572,1.1781007626902,18.1367612401538
"Not_curved_test",254,0.297843064318307,0.292368474702727,1.01872496554612,2.52441347787453
"Not_curved_test",256,1.10877633401547,1.10699858288075,1.00160591997334,3.46791938940719
"Not_curved_test",258,0.307732871172384,0.307732871172384,1,2.39303747151111e-13
"Not_curved_test",259,2.37085174779266,1.86449041898853,1.27158162018276,79.5198020907432
"Not_curved_test",260,0.205060966544101,0.205060966544101,1,2.38762335958479e-13
"Not_curved_test",261,0.99339279321486,0.953843312604329,1.04146328866378,109.647248670591
"Not_curved_test",262,0.315968379526155,0.311904039730172,1.01303073791381,1.56755530831804
"Not_curved_test",263,0.816792523804442,0.714245260747315,1.1435742996038,72.9726686382679
"Not_curved_test",264,0.693238222638087,0.684101432537604,1.01335589967498,5.07103653271937
"Not_curved_test",267,2.04372239453954,1.24765684484958,1.63804847701207,14.661211213621
"Not_curved_test",268,1.41780237793132,1.41228005898263,1.00391021519674,3.38617158557222
"Not_curved_test",270,0.233267078440325,0.232144491642597,1.00483572446533,2.08773988697304
"Not_curved_test",282,1.26915,1.19879734004543,1.05868603274671,0
"Not_curved_test",283,0.784654351115994,0.739563751477857,1.06096918561521,8.62176947489893
