"Cell","Ridge","X","Y"
"Curved_test",95,48.18945,25.49075
"Curved_test",95,48.7696,26.03465
"Curved_test",95,48.69705,26.21595
"Curved_test",95,48.62455,26.361
"Curved_test",95,48.55205,26.602717
"Curved_test",95,48.570175,26.6148
"Curved_test",95,48.55205,26.65105
"Curved_test",95,48.37075,26.72355
"Curved_test",95,48.47955,26.79605
"Curved_test",95,48.6971,26.79605
"Curved_test",95,48.8784,26.8686
"Curved_test",95,48.98715,26.94115
"Curved_test",95,49.1322,27.01365
"Curved_test",95,49.71235,27.08615
"Curved_test",95,50.365,27.15865
"Curved_test",95,50.69135,27.2312
"Curved_test",97,26.90485,25.56325
"Curved_test",97,52.25055,25.74455
"Curved_test",98,25.12815,25.63575
"Curved_test",98,25.05565,25.7083
"Curved_test",98,24.9831,25.78085
"Curved_test",99,41.5539,25.63575
"Curved_test",99,41.8077,25.7083
"Curved_test",99,42.20655,25.78085
"Curved_test",99,42.46035,25.85335
"Curved_test",99,42.5329,25.92585
"Curved_test",99,42.60545,25.99835
"Curved_test",99,42.67795,26.0709
"Curved_test",99,42.75045,26.14345
"Curved_test",99,42.82295,26.21595
"Curved_test",99,42.8955,26.28845
"Curved_test",99,43.0043,26.36095
"Curved_test",99,43.11305,26.4335
"Curved_test",99,43.18555,26.6148
"Curved_test",99,43.2581,27.0499
"Curved_test",99,43.18555,27.4125
"Curved_test",99,43.11305,27.63005
"Curved_test",99,42.31535,27.66635
"Curved_test",99,42.38785,27.73885
"Curved_test",99,42.75045,27.81135
"Curved_test",99,43.11305,27.88385
"Curved_test",99,43.18555,28.17395
"Curved_test",99,43.11305,28.46405
"Curved_test",99,43.04055,28.53655
"Curved_test",99,42.93175,28.60905
"Curved_test",99,42.82295,28.6816
"Curved_test",100,54.2086,26.28845
"Curved_test",100,54.0998,26.21595
"Curved_test",100,53.99105,26.14345
"Curved_test",100,53.91855,26.0709
"Curved_test",100,53.846,25.9621
"Curved_test",100,53.77345,25.85335
"Curved_test",100,53.6647,25.78085
"Curved_test",100,53.55595,25.7083
"Curved_test",100,53.44715,25.63575
"Curved_test",101,28.24645,26.4335
"Curved_test",101,28.17395,26.2159
"Curved_test",101,28.24645,25.9621
"Curved_test",101,28.2828,25.8171
"Curved_test",101,28.319,25.85335
"Curved_test",101,28.5366,25.78085
"Curved_test",101,28.8992,25.7083
"Curved_test",101,28.60905,26.50605
"Curved_test",101,28.97165,26.4335
"Curved_test",102,30.34955,25.85335
"Curved_test",102,30.42205,25.92585
"Curved_test",102,30.4946,25.99835
"Curved_test",104,26.36095,26.0709
"Curved_test",104,26.4335,26.14345
"Curved_test",104,26.50605,26.28845
"Curved_test",104,26.57855,26.4335
"Curved_test",104,26.6873,26.50605
"Curved_test",104,26.83235,26.57855
"Curved_test",104,26.57855,26.57855
"Curved_test",104,26.46975,26.65105
"Curved_test",104,26.3247,26.72355
"Curved_test",104,26.21595,26.83235
"Curved_test",104,26.14345,26.9774
"Curved_test",104,26.0709,27.1224
"Curved_test",104,25.99835,27.2312
"Curved_test",104,25.92585,27.30375
"Curved_test",104,25.85335,27.37625
"Curved_test",104,25.78085,27.5213
"Curved_test",104,25.7083,27.66635
"Curved_test",104,25.63575,27.7751
"Curved_test",104,25.56325,27.92015
"Curved_test",104,25.49075,28.02895
"Curved_test",104,25.30945,28.10145
"Curved_test",104,25.12815,28.17395
"Curved_test",104,25.05565,28.24645
"Curved_test",104,24.9106,28.319
"Curved_test",104,24.693,28.39155
"Curved_test",104,25.49075,28.2102
"Curved_test",104,25.56325,28.319
"Curved_test",104,25.63575,28.39155
"Curved_test",104,25.7083,28.46405
"Curved_test",104,25.78085,28.53655
"Curved_test",104,25.85335,28.6816
"Curved_test",104,25.92585,28.89915
"Curved_test",104,26.03465,29.0442
"Curved_test",104,26.14345,29.11675
"Curved_test",104,26.21595,29.29805
"Curved_test",104,26.10715,29.47935
"Curved_test",104,25.92585,29.55185
"Curved_test",104,25.78085,29.62435
"Curved_test",104,25.3457,29.69685
"Curved_test",104,24.8743,29.62435
"Curved_test",104,24.7293,29.55185
"Curved_test",104,24.548,29.47935
"Curved_test",104,24.3667,29.4068
"Curved_test",104,24.2216,28.46405
"Curved_test",104,23.714,28.39155
"Curved_test",104,23.49645,28.319
"Curved_test",104,23.3514,28.24645
"Curved_test",104,23.24265,28.17395
"Curved_test",104,23.1701,28.10145
"Curved_test",104,23.09755,28.02895
"Curved_test",104,23.02505,27.9564
"Curved_test",104,22.9163,27.88385
"Curved_test",104,22.8075,27.81135
"Curved_test",104,22.73495,27.73885
"Curved_test",104,22.66245,27.66635
"Curved_test",104,22.58995,27.5938
"Curved_test",104,22.51745,27.52125
"Curved_test",104,22.4449,27.44875
"Curved_test",104,22.37235,27.26745
"Curved_test",104,22.29985,27.08615
"Curved_test",104,22.22735,27.01365
"Curved_test",104,22.510152,26.03465
"Curved_test",104,21.50215,26.03465
"Curved_test",105,15.62805,26.3247
"Curved_test",105,15.70055,26.46975
"Curved_test",105,15.77305,26.57855
"Curved_test",105,15.8456,26.65105
"Curved_test",105,15.91815,26.72355
"Curved_test",105,15.99065,26.79605
"Curved_test",105,15.91815,27.15865
"Curved_test",105,15.99065,27.01365
"Curved_test",105,16.42575,26.8686
"Curved_test",105,16.8971,26.79605
"Curved_test",105,17.0059,26.6873
"Curved_test",105,17.1872,26.79605
"Curved_test",105,17.214388,26.6873
"Curved_test",105,17.296,26.578483
"Curved_test",105,17.283921,26.554331
"Curved_test",105,17.15095,26.28845
"Curved_test",105,17.07845,26.1797
"Curved_test",105,17.33225,26.36095
"Curved_test",105,17.441,26.626839
"Curved_test",105,17.51355,26.61475
"Curved_test",105,17.441,26.8686
"Curved_test",105,17.94865,26.8686
"Curved_test",105,18.5288,26.94115
"Curved_test",105,18.85515,27.01365
"Curved_test",105,19.0727,27.08615
"Curved_test",106,19.4353,26.50605
"Curved_test",106,19.5441,26.4335
"Curved_test",106,19.6529,26.36095
"Curved_test",106,19.94295,26.28845
"Curved_test",106,20.19675,26.21595
"Curved_test",107,45.28865,26.28845
"Curved_test",107,45.36115,26.36095
"Curved_test",107,45.4337,26.4335
"Curved_test",108,37.7103,26.36095
"Curved_test",108,37.8191,26.4335
"Curved_test",109,39.05195,26.4335
"Curved_test",109,39.1607,26.36095
"Curved_test",109,39.30575,26.4335
"Curved_test",110,50.22,26.50605
"Curved_test",110,50.29255,26.4335
"Curved_test",112,32.16255,26.72355
"Curved_test",112,32.0538,26.65105
"Curved_test",112,31.7637,26.57855
"Curved_test",112,31.18355,26.57855
"Curved_test",112,31.00225,26.65105
"Curved_test",112,22.589317,26.6148
"Curved_test",112,14.25015,26.6148
"Curved_test",113,39.92215,26.72355
"Curved_test",113,39.9947,26.65105
"Curved_test",114,30.27705,26.90485
"Curved_test",114,30.34955,26.72355
"Curved_test",115,46.73905,26.9411
"Curved_test",115,46.81155,26.72355
"Curved_test",116,55.80405,28.53655
"Curved_test",116,55.69525,28.46405
"Curved_test",116,55.51395,28.39155
"Curved_test",116,55.2964,28.319
"Curved_test",116,55.15135,28.2102
"Curved_test",116,55.07885,28.39155
"Curved_test",116,55.07885,28.6091
"Curved_test",116,54.64375,28.46405
"Curved_test",116,54.2086,28.39155
"Curved_test",116,54.13605,28.319
"Curved_test",116,53.99105,28.24645
"Curved_test",116,53.7735,28.17395
"Curved_test",116,53.62845,28.0652
"Curved_test",116,53.55595,27.8839
"Curved_test",116,53.4834,27.5938
"Curved_test",116,53.41085,27.0499
"Curved_test",117,38.76185,26.8686
"Curved_test",117,38.87065,26.94115
"Curved_test",117,38.97945,27.12245
"Curved_test",117,39.05195,27.34
"Curved_test",117,39.0882,27.34
"Curved_test",117,39.12445,27.44875
"Curved_test",117,39.05195,27.55755
"Curved_test",117,38.97945,27.7026
"Curved_test",117,39.37825,27.37625
"Curved_test",117,39.66835,27.44875
"Curved_test",118,54.13605,26.8686
"Curved_test",118,54.2086,26.94115
"Curved_test",118,54.28115,27.01365
"Curved_test",118,54.35365,27.08615
"Curved_test",118,54.4624,27.15865
"Curved_test",118,54.5712,27.2312
"Curved_test",118,54.71625,27.30375
"Curved_test",119,20.77695,27.15865
"Curved_test",119,20.70445,27.08615
"Curved_test",119,20.6319,27.01365
"Curved_test",119,20.55935,26.94115
"Curved_test",121,44.01955,26.94115
"Curved_test",121,44.41845,26.94115
"Curved_test",121,44.85355,27.01365
"Curved_test",123,10.55165,27.73885
"Curved_test",123,10.29785,27.66635
"Curved_test",123,10.08025,27.5938
"Curved_test",123,8.88365,27.81135
"Curved_test",123,8.9562,27.92015
"Curved_test",123,9.02875,28.0652
"Curved_test",123,9.10125,28.17395
"Curved_test",123,9.17375,28.24645
"Curved_test",123,9.24625,28.319
"Curved_test",123,9.3188,28.39155
"Curved_test",123,9.39135,28.46405
"Curved_test",123,9.57265,28.53655
"Curved_test",123,9.75395,28.60905
"Curved_test",123,9.82645,28.6816
"Curved_test",123,9.89895,28.75415
"Curved_test",123,9.89895,28.89915
"Curved_test",123,10.15275,28.82665
"Curved_test",123,10.51535,28.75415
"Curved_test",123,10.7692,28.6816
"Curved_test",123,10.9505,28.75415
"Curved_test",123,11.05925,28.89915
"Curved_test",123,11.1318,29.08045
"Curved_test",123,11.16805,28.6816
"Curved_test",123,11.3131,28.60905
"Curved_test",123,11.42185,28.53655
"Curved_test",123,11.4944,28.46405
"Curved_test",123,10.73295,27.81135
"Curved_test",123,10.878,27.88385
"Curved_test",123,11.023,27.9564
"Curved_test",123,11.1318,28.02895
"Curved_test",123,11.2406,28.10145
"Curved_test",123,11.3856,28.17395
"Curved_test",123,11.4944,28.28275
"Curved_test",123,11.63945,28.39155
"Curved_test",123,11.89325,28.319
"Curved_test",123,12.1108,28.24645
"Curved_test",123,12.4734,28.319
"Curved_test",123,12.79975,28.24645
"Curved_test",123,12.90855,28.17395
"Curved_test",123,13.01735,28.0652
"Curved_test",123,13.08985,27.9564
"Curved_test",123,13.16235,27.8476
"Curved_test",123,13.23485,27.63005
"Curved_test",123,13.16235,27.3037
"Curved_test",123,13.23485,27.3037
"Curved_test",123,13.45245,27.260192
"Curved_test",125,21.3571,27.2312
"Curved_test",126,31.945,27.44875
"Curved_test",126,31.87245,27.52125
"Curved_test",126,31.945,27.5938
"Curved_test",126,32.01755,27.66635
"Curved_test",127,12.29215,27.5938
"Curved_test",127,12.36465,27.52125
"Curved_test",127,12.4734,27.5938
"Curved_test",127,12.61845,27.66635
"Curved_test",127,12.72725,27.73885
"Curved_test",129,24.94685,27.5938
"Curved_test",130,38.03665,28.17395
"Curved_test",130,37.96415,28.10145
"Curved_test",130,37.89165,27.92015
"Curved_test",130,37.8191,27.73885
"Curved_test",131,46.01385,27.73885
"Curved_test",131,46.08635,27.81135
"Curved_test",131,46.5215,27.88385
"Curved_test",131,47.2467,27.81135
"Curved_test",131,47.6093,27.73885
"Curved_test",131,47.7181,27.81135
"Curved_test",131,47.9719,27.88385
"Curved_test",131,48.18945,27.9564
"Curved_test",131,48.2982,28.02895
"Curved_test",131,48.407,28.10145
"Curved_test",131,48.47955,28.17395
"Curved_test",131,48.5883,28.24645
"Curved_test",131,48.7696,28.319
"Curved_test",131,48.91465,28.39155
"Curved_test",131,48.9509,28.3553
"Curved_test",131,49.05965,28.319
"Curved_test",131,49.16845,28.24645
"Curved_test",131,49.3135,28.2102
"Curved_test",131,49.34975,28.10145
"Curved_test",131,49.42225,28.02895
"Curved_test",131,49.386,28.1377
"Curved_test",131,49.27725,28.17395
"Curved_test",131,48.98715,28.57285
"Curved_test",131,49.05965,28.7904
"Curved_test",131,49.1322,28.9717
"Curved_test",131,49.20475,29.11675
"Curved_test",131,49.3135,29.18925
"Curved_test",131,49.45855,29.26175
"Curved_test",131,49.6036,29.33425
"Curved_test",131,49.82115,29.4068
"Curved_test",131,50.1475,29.47935
"Curved_test",131,50.43755,29.4068
"Curved_test",131,50.5826,29.33425
"Curved_test",132,27.2312,28.46405
"Curved_test",132,27.15865,28.21025
"Curved_test",132,27.2312,27.8839
"Curved_test",134,21.42965,27.9564
"Curved_test",136,17.40475,28.02895
"Curved_test",136,17.29595,28.10145
"Curved_test",136,17.22345,28.17395
"Curved_test",136,17.1147,28.24645
"Curved_test",136,17.0059,28.319
"Curved_test",136,16.93335,28.39155
"Curved_test",136,16.6433,28.46405
"Curved_test",136,16.20815,28.28275
"Curved_test",136,16.2807,28.39155
"Curved_test",136,16.35325,28.53655
"Curved_test",136,16.317,28.5003
"Curved_test",136,16.2807,28.60905
"Curved_test",137,15.483,28.17395
"Curved_test",137,15.55555,28.10145
"Curved_test",138,33.32285,28.28275
"Curved_test",138,33.25035,28.4278
"Curved_test",138,33.1416,28.5003
"Curved_test",138,33.17785,28.53655
"Curved_test",138,33.10535,28.6816
"Curved_test",138,33.17785,28.8629
"Curved_test",139,21.79225,28.319
"Curved_test",139,21.86475,28.39155
"Curved_test",140,50.6551,28.319
"Curved_test",140,50.9452,28.39155
"Curved_test",140,51.1265,28.46405
"Curved_test",140,51.3078,28.53655
"Curved_test",140,51.63415,28.60905
"Curved_test",142,20.8857,28.46405
"Curved_test",142,20.8857,28.53655
"Curved_test",142,20.48685,28.46405
"Curved_test",142,20.41435,28.53655
"Curved_test",142,20.34185,28.60905
"Curved_test",142,20.2693,28.6816
"Curved_test",143,28.53655,28.46405
"Curved_test",143,28.4278,28.53655
"Curved_test",143,28.24645,28.46405
"Curved_test",143,28.319,28.64535
"Curved_test",143,28.24645,28.75415
"Curved_test",144,29.91445,28.82665
"Curved_test",144,30.0595,28.75415
"Curved_test",144,30.20455,28.64535
"Curved_test",144,30.132,28.5003
"Curved_test",146,14.46775,28.6816
"Curved_test",147,36.80385,29.2255
"Curved_test",147,36.87635,29.11675
"Curved_test",147,36.94885,28.9717
"Curved_test",147,37.0214,28.82665
"Curved_test",147,37.09395,28.75415
"Curved_test",147,37.23895,28.6816
"Curved_test",147,37.4565,28.75415
"Curved_test",147,37.60155,28.82665
"Curved_test",147,37.67405,28.89915
"Curved_test",147,37.78285,28.97165
"Curved_test",147,37.9279,29.0442
"Curved_test",147,38.1092,29.11675
"Curved_test",147,38.25425,29.18925
"Curved_test",147,38.32675,29.4068
"Curved_test",147,38.39925,29.8419
"Curved_test",147,38.47175,30.3133
"Curved_test",147,38.39925,30.56715
"Curved_test",147,37.31145,30.34955
"Curved_test",147,37.23895,30.27705
"Curved_test",147,37.16645,30.20455
"Curved_test",147,37.09395,30.132
"Curved_test",147,36.98515,30.05945
"Curved_test",147,36.87635,29.98695
"Curved_test",147,36.80385,29.91445
"Curved_test",147,36.73135,29.84195
"Curved_test",147,36.6588,29.73315
"Curved_test",147,36.73135,29.4068
"Curved_test",147,36.6588,29.55185
"Curved_test",147,36.51375,29.62435
"Curved_test",147,36.36875,29.69685
"Curved_test",149,35.78855,29.6606
"Curved_test",149,35.71605,29.26175
"Curved_test",149,35.64355,28.89915
"Curved_test",149,35.571,28.82665
"Curved_test",149,29.0442,28.75415
"Curved_test",149,22.58995,28.75415
"Curved_test",150,44.27335,28.75415
"Curved_test",150,44.12835,28.82665
"Curved_test",150,43.9833,28.89915
"Curved_test",152,8.01345,29.0442
"Curved_test",152,7.8684,28.97165
"Curved_test",152,7.8684,28.89915
"Curved_test",152,7.6871,28.89915
"Curved_test",152,7.46955,28.97165
"Curved_test",152,7.36075,29.0442
"Curved_test",152,7.28825,29.11675
"Curved_test",152,7.21575,29.2255
"Curved_test",152,7.1432,29.33425
"Curved_test",152,7.21575,29.44305
"Curved_test",152,7.28825,29.55185
"Curved_test",152,7.36075,29.62435
"Curved_test",152,7.43325,29.69685
"Curved_test",152,7.5058,29.7694
"Curved_test",152,7.57835,29.84195
"Curved_test",152,7.6871,29.91445
"Curved_test",152,8.0497,29.98695
"Curved_test",152,8.4123,30.05945
"Curved_test",152,8.52105,30.132
"Curved_test",152,8.5936,30.27705
"Curved_test",152,8.66615,30.42205
"Curved_test",152,8.3398,31.07475
"Curved_test",152,8.44855,31.00225
"Curved_test",152,8.52105,30.89345
"Curved_test",152,8.5936,30.78465
"Curved_test",152,8.66615,30.63965
"Curved_test",152,8.7749,30.4946
"Curved_test",152,8.88365,30.42205
"Curved_test",152,8.9562,30.3133
"Curved_test",152,9.02875,30.20455
"Curved_test",152,9.10125,30.132
"Curved_test",152,9.21,30.05945
"Curved_test",152,9.46385,30.132
"Curved_test",152,9.355,30.0232
"Curved_test",152,9.3188,29.98695
"Curved_test",152,9.39135,29.7694
"Curved_test",152,9.3188,29.55185
"Curved_test",152,9.71765,30.20455
"Curved_test",152,9.89895,30.09575
"Curved_test",152,9.97145,29.98695
"Curved_test",152,10.044,29.91445
"Curved_test",153,39.6321,29.26175
"Curved_test",153,39.55955,29.1167
"Curved_test",153,39.6321,28.9354
"Curved_test",154,21.57465,28.97165
"Curved_test",154,21.64715,29.0442
"Curved_test",154,21.7197,29.11675
"Curved_test",155,35.06335,28.97165
"Curved_test",155,34.99085,29.0442
"Curved_test",155,34.88205,29.11675
"Curved_test",156,27.2312,29.0442
"Curved_test",156,27.30375,29.11675
"Curved_test",156,27.37625,29.18925
"Curved_test",156,27.44875,29.26175
"Curved_test",156,27.55755,29.33425
"Curved_test",156,27.66635,29.4068
"Curved_test",156,27.81135,29.47935
"Curved_test",156,27.99265,29.55185
"Curved_test",156,28.10145,29.62435
"Curved_test",156,28.17395,29.69685
"Curved_test",156,28.24645,29.7694
"Curved_test",156,28.28275,29.73315
"Curved_test",156,28.35525,29.80565
"Curved_test",156,28.319,29.84195
"Curved_test",156,28.39155,29.9507
"Curved_test",156,28.46405,30.05945
"Curved_test",156,28.53655,30.132
"Curved_test",156,28.6093,29.69685
"Curved_test",156,28.650499,29.69685
"Curved_test",156,28.64535,29.684839
"Curved_test",156,29.00795,29.7694
"Curved_test",156,29.153,29.69685
"Curved_test",156,29.73315,29.7694
"Curved_test",156,30.27705,29.84195
"Curved_test",156,30.34955,29.91445
"Curved_test",156,30.42205,30.132
"Curved_test",156,30.34955,30.34955
"Curved_test",156,30.27705,30.42205
"Curved_test",156,30.20455,30.4946
"Curved_test",156,30.132,30.63965
"Curved_test",156,30.295162,30.8572
"Curved_test",156,30.277,30.8935
"Curved_test",156,30.20445,30.8572
"Curved_test",156,30.05945,30.78465
"Curved_test",156,30.05945,31.00225
"Curved_test",156,29.98695,31.14725
"Curved_test",156,29.91445,31.2198
"Curved_test",156,29.84195,31.36485
"Curved_test",156,29.7694,31.50985
"Curved_test",156,29.69685,31.5824
"Curved_test",156,29.62435,31.65495
"Curved_test",156,29.55185,31.72745
"Curved_test",156,29.47935,31.79995
"Curved_test",156,29.4068,31.87245
"Curved_test",156,29.298,31.945
"Curved_test",156,29.11675,31.945
"Curved_test",156,28.89915,31.61865
"Curved_test",156,28.97165,31.79995
"Curved_test",156,29.0442,31.87245
"Curved_test",156,29.18925,32.0538
"Curved_test",156,29.11675,32.16255
"Curved_test",156,29.00795,32.23505
"Curved_test",156,28.8629,32.3076
"Curved_test",156,28.75415,32.38015
"Curved_test",156,28.6816,32.56145
"Curved_test",156,28.60905,32.81525
"Curved_test",156,28.6816,32.99655
"Curved_test",156,28.75415,33.17785
"Curved_test",158,15.62805,29.18925
"Curved_test",159,34.1206,29.6606
"Curved_test",159,34.04805,29.4793
"Curved_test",159,33.97555,29.33425
"Curved_test",159,33.8668,29.26175
"Curved_test",159,33.64925,29.18925
"Curved_test",159,33.46795,29.26175
"Curved_test",160,17.58605,29.26175
"Curved_test",160,17.65855,29.33425
"Curved_test",162,32.6702,29.26175
"Curved_test",162,39.95845,29.26175
"Curved_test",163,57.18195,31.98125
"Curved_test",163,57.1094,31.87245
"Curved_test",163,57.03685,31.69115
"Curved_test",163,56.96435,31.43735
"Curved_test",163,57.03685,31.25605
"Curved_test",163,57.61705,31.4736
"Curved_test",163,57.54455,31.3286
"Curved_test",163,57.43575,31.2198
"Curved_test",163,57.21815,31.14725
"Curved_test",163,57.03685,31.07475
"Curved_test",163,56.96435,31.00225
"Curved_test",163,56.89185,30.92975
"Curved_test",163,56.81935,30.8572
"Curved_test",163,56.7468,30.4583
"Curved_test",163,57.2907,30.05945
"Curved_test",163,57.07315,29.98695
"Curved_test",163,56.8556,30.0232
"Curved_test",163,56.81935,30.0232
"Curved_test",163,56.89185,29.91445
"Curved_test",163,56.81935,29.5881
"Curved_test",163,56.89185,29.26175
"Curved_test",164,15.55555,30.27705
"Curved_test",164,15.33795,30.132
"Curved_test",164,15.483,30.05945
"Curved_test",164,15.51925,30.09575
"Curved_test",164,15.55555,29.98695
"Curved_test",164,15.62805,29.91445
"Curved_test",164,15.70055,29.84195
"Curved_test",164,15.80935,29.7694
"Curved_test",164,15.91815,29.69685
"Curved_test",164,15.99065,29.62435
"Curved_test",164,16.13565,29.55185
"Curved_test",164,16.31695,29.47935
"Curved_test",164,16.462,29.4068
"Curved_test",164,16.57075,29.33425
"Curved_test",166,4.96765,30.71215
"Curved_test",166,5.04015,30.63965
"Curved_test",166,5.11265,30.56715
"Curved_test",166,5.18515,30.45835
"Curved_test",166,5.2577,30.34955
"Curved_test",166,5.33025,30.2408
"Curved_test",166,5.40275,30.0595
"Curved_test",166,5.5115,29.91445
"Curved_test",166,5.62025,29.66065
"Curved_test",167,31.90875,29.47935
"Curved_test",167,32.16255,29.55185
"Curved_test",168,23.24265,29.80565
"Curved_test",168,23.31515,29.62435
"Curved_test",170,42.5329,29.62435
"Curved_test",170,48.518454,29.62435
"Curved_test",170,54.7525,30.42205
"Curved_test",170,54.64375,30.34955
"Curved_test",170,54.5712,30.27705
"Curved_test",170,54.49865,30.0595
"Curved_test",170,54.5712,29.84195
"Curved_test",170,54.7888,29.7694
"Curved_test",170,55.0426,29.69685
"Curved_test",170,54.78845,30.0595
"Curved_test",170,54.846884,30.0595
"Curved_test",170,54.900372,30.092928
"Curved_test",170,54.914027,30.098997
"Curved_test",170,55.078975,30.132
"Curved_test",170,55.18765,30.141209
"Curved_test",170,55.183556,30.132
"Curved_test",170,55.230198,30.072046
"Curved_test",170,55.3689,29.9507
"Curved_test",170,55.659,29.9507
"Curved_test",170,55.80405,30.6034
"Curved_test",170,55.69525,30.4946
"Curved_test",170,55.4777,30.4946
"Curved_test",170,55.58645,30.34955
"Curved_test",170,55.36874,30.27698
"Curved_test",170,55.18765,30.56715
"Curved_test",170,54.89755,30.4946
"Curved_test",171,31.07475,29.69685
"Curved_test",171,31.18355,29.7694
"Curved_test",171,31.3286,29.84195
"Curved_test",173,10.33405,30.92975
"Curved_test",173,10.4066,31.00225
"Curved_test",173,10.47915,31.07475
"Curved_test",173,10.55165,31.18355
"Curved_test",173,10.5879,31.0385
"Curved_test",173,10.5879,31.00225
"Curved_test",173,10.80545,30.92975
"Curved_test",173,11.34935,31.36485
"Curved_test",173,11.42185,31.43735
"Curved_test",173,11.27685,31.25605
"Curved_test",173,11.20435,31.111
"Curved_test",173,11.1318,30.966
"Curved_test",173,11.023,30.8934
"Curved_test",173,10.98675,30.8572
"Curved_test",173,11.05925,30.78465
"Curved_test",173,11.1318,30.45835
"Curved_test",173,11.05925,29.987
"Curved_test",173,11.05925,29.7694
"Curved_test",173,10.98675,29.7694
"Curved_test",174,18.74635,30.6759
"Curved_test",174,18.67385,30.53085
"Curved_test",174,18.74635,30.34955
"Curved_test",174,18.8189,30.20455
"Curved_test",174,18.89145,30.132
"Curved_test",174,19.03645,30.05945
"Curved_test",174,19.03645,30.53085
"Curved_test",174,19.0727,30.521791
"Curved_test",174,19.072151,30.45815
"Curved_test",174,19.09574,30.469953
"Curved_test",174,19.128333,30.441433
"Curved_test",174,19.156853,30.40884
"Curved_test",174,19.14505,30.385251
"Curved_test",174,19.214928,30.383028
"Curved_test",174,19.254,30.358609
"Curved_test",174,19.29025,30.34955
"Curved_test",174,19.3268,30.34955
"Curved_test",174,19.374844,30.341535
"Curved_test",174,19.254,29.98695
"Curved_test",174,19.4353,30.05945
"Curved_test",174,19.525913,30.2408
"Curved_test",174,19.58035,30.132
"Curved_test",174,19.7254,30.1683
"Curved_test",174,19.83415,30.132
"Curved_test",174,19.76165,30.20455
"Curved_test",174,19.6529,30.2408
"Curved_test",174,19.68915,30.27705
"Curved_test",174,19.61665,30.4221
"Curved_test",174,19.5441,30.56715
"Curved_test",174,19.47155,30.63965
"Curved_test",174,19.39905,30.71215
"Curved_test",174,19.0727,30.78465
"Curved_test",175,22.22735,29.98695
"Curved_test",175,22.29985,30.05945
"Curved_test",177,14.8666,33.3954
"Curved_test",177,14.7578,33.32285
"Curved_test",177,14.68525,33.17785
"Curved_test",177,14.61275,33.0328
"Curved_test",177,14.54025,32.924
"Curved_test",177,14.46775,32.81525
"Curved_test",177,14.3952,32.74275
"Curved_test",177,14.32265,32.6702
"Curved_test",177,14.25015,32.59765
"Curved_test",177,14.17765,32.4889
"Curved_test",177,14.10515,32.38015
"Curved_test",177,14.0326,32.3076
"Curved_test",177,13.96005,32.23505
"Curved_test",177,13.88755,32.16255
"Curved_test",177,13.81505,32.09005
"Curved_test",177,13.70625,32.01755
"Curved_test",177,13.52495,31.945
"Curved_test",177,13.37995,31.87245
"Curved_test",177,13.3074,31.79995
"Curved_test",177,13.23485,31.72745
"Curved_test",177,13.16235,31.65495
"Curved_test",177,13.08985,31.5824
"Curved_test",177,12.98105,31.50985
"Curved_test",177,12.87225,31.43735
"Curved_test",177,12.79975,31.3286
"Curved_test",177,12.72725,31.1473
"Curved_test",177,12.65475,30.966
"Curved_test",177,12.5822,30.7847
"Curved_test",177,12.50965,30.53085
"Curved_test",177,12.43715,30.27705
"Curved_test",177,12.50965,30.132
"Curved_test",177,14.539867,30.132
"Curved_test",177,14.5403,30.1319
"Curved_test",178,42.8955,30.42205
"Curved_test",178,43.0043,30.34955
"Curved_test",178,43.1493,30.27705
"Curved_test",178,43.3306,30.20455
"Curved_test",178,43.5119,30.132
"Curved_test",180,53.4834,30.56715
"Curved_test",180,53.41085,30.4946
"Curved_test",180,53.33835,30.34955
"Curved_test",180,53.26585,30.20455
"Curved_test",180,52.97575,30.20455
"Curved_test",180,50.0387,30.132
"Curved_test",180,47.0654,30.132
"Curved_test",182,45.5425,30.27705
"Curved_test",182,45.21615,30.34955
"Curved_test",182,24.80193,30.20455
"Curved_test",182,4.56875,30.20455
"Curved_test",183,22.73495,30.27705
"Curved_test",183,22.8075,30.3858
"Curved_test",183,22.88005,30.4946
"Curved_test",184,27.30375,31.72745
"Curved_test",184,27.2312,31.65495
"Curved_test",184,27.1224,31.5824
"Curved_test",184,27.01365,31.50985
"Curved_test",184,26.94115,31.43735
"Curved_test",184,26.8686,31.36485
"Curved_test",184,26.79605,31.2198
"Curved_test",184,26.8686,30.96595
"Curved_test",184,26.94115,30.78465
"Curved_test",184,27.01365,30.5671
"Curved_test",184,27.08615,30.34955
"Curved_test",184,27.26745,30.27705
"Curved_test",185,17.15095,31.29235
"Curved_test",185,17.07845,31.2198
"Curved_test",185,17.0059,31.14725
"Curved_test",185,16.93335,31.07475
"Curved_test",185,16.86085,31.00225
"Curved_test",185,16.7158,30.92975
"Curved_test",185,16.462,30.8572
"Curved_test",185,16.2082,30.78465
"Curved_test",185,16.0269,30.8572
"Curved_test",185,15.91815,30.92975
"Curved_test",185,15.73685,31.00225
"Curved_test",185,15.483,30.92975
"Curved_test",185,15.22915,30.8572
"Curved_test",185,15.1204,32.1988
"Curved_test",185,15.04785,32.34385
"Curved_test",185,15.04785,32.0538
"Curved_test",185,14.97535,31.83625
"Curved_test",185,14.90285,31.54615
"Curved_test",185,14.97535,31.25605
"Curved_test",185,15.04785,31.00225
"Curved_test",185,14.97535,30.8572
"Curved_test",185,14.90285,30.78465
"Curved_test",185,14.79405,30.71215
"Curved_test",185,14.68525,30.63965
